Begin Header
Date,01/04/2002 18:12:00
553.6,0.0003606
554.5,0.001142
555.4,0.002556
556.2,0.1149
557.1,0.3669
558,0.02193
558.9,0.003359
559.8,0.0008385
560.7,0.0009177
561.6,0.0007937
562.5,0.01683
563.4,0.001841
564.3,0.003525
565.1,0.005168
566,0.002021
566.9,0.003322
567.8,0.002462
568.7,0.001065
569.6,0.0004617
570.5,0.002163
571.4,0.0006296
572.3,-1.336E-05
573.2,0.0009406
574,-7.631E-06
574.9,6.391E-05
575.8,-0.000186
576.7,-0.0005971
577.6,-3.148E-05
578.5,0.0008185
579.4,0.0002013
580.3,0.0007937
581.2,0.0003491
582.1,0.003556
582.9,0.005086
583.8,0.001874
584.7,0.001231
585.6,0.002685
586.5,0.1901
587.4,0.5316
588.3,0.02643
589.2,0.0004541
590.1,0.001784
590.9,0.001093
591.8,0.0004398
592.7,6.677E-05
593.6,-0.0002041
594.5,0.000682
595.4,-0.0004493
596.3,0.0002661
597.2,-4.483E-05
598.1,-0.0003482
599,0.01071
599.8,0.009283
