Voltage U1	Corriente IA	Voltage U2	Voltage U3	Voltage UH
6,47	0,12	7,0	5,9	1,5
6,49	0,12	7,0	5,9	1,5
6,52	0,12	7,0	5,9	1,5
6,54	0,12	7,0	5,9	1,5
6,56	0,12	7,0	5,9	1,5
6,59	0,12	7,0	5,9	1,5
6,61	0,12	7,0	5,9	1,5
6,64	0,11	7,0	5,9	1,5
6,66	0,11	7,0	5,9	1,5
6,69	0,12	7,0	5,9	1,5
6,71	0,12	7,0	5,9	1,5
6,73	0,11	7,0	5,9	1,5
6,76	0,11	7,0	5,9	1,5
6,78	0,12	7,0	5,9	1,5
6,81	0,12	7,0	5,9	1,5
6,83	0,11	7,0	5,9	1,5
6,86	0,11	7,0	5,9	1,5
6,88	0,11	7,0	5,9	1,5
6,91	0,11	7,0	5,9	1,5
6,93	0,10	7,0	5,9	1,5
6,95	0,10	7,0	5,9	1,5
6,98	0,10	7,0	5,9	1,5
7,00	0,10	7,0	5,9	1,5
7,03	0,11	7,0	5,9	1,5
7,05	0,11	7,0	5,9	1,5
7,08	0,11	7,0	5,9	1,5
7,10	0,11	7,0	5,9	1,5
7,13	0,10	7,0	5,9	1,5
7,15	0,10	7,0	5,9	1,5
7,17	0,10	7,0	5,9	1,5
7,20	0,11	7,0	5,9	1,5
7,22	0,11	7,0	5,9	1,5
7,25	0,10	7,0	5,9	1,5
7,27	0,10	7,0	5,9	1,5
7,30	0,11	7,0	5,9	1,5
7,32	0,10	7,0	5,9	1,5
7,35	0,10	7,0	5,9	1,5
7,37	0,10	7,0	5,9	1,5
7,39	0,11	7,0	5,9	1,5
7,42	0,11	7,0	5,9	1,5
7,44	0,10	7,0	5,9	1,5
7,47	0,10	7,0	5,9	1,5
7,49	0,11	7,0	5,9	1,5
7,52	0,11	7,0	5,9	1,5
7,54	0,11	7,0	5,9	1,5
7,57	0,11	7,0	5,9	1,5
7,59	0,11	7,0	5,9	1,5
7,61	0,12	7,0	5,9	1,5
7,64	0,11	7,0	5,9	1,5
7,66	0,12	7,0	5,9	1,5
7,69	0,11	7,0	5,9	1,5
7,71	0,12	7,0	5,9	1,5
7,74	0,11	7,0	5,9	1,5
7,76	0,11	7,0	5,9	1,5
7,78	0,11	7,0	5,9	1,5
7,81	0,12	7,0	5,9	1,5
7,83	0,12	7,0	5,9	1,5
7,86	0,12	7,0	5,9	1,5
7,88	0,11	7,0	5,9	1,5
7,91	0,12	7,0	5,9	1,5
7,93	0,12	7,0	5,9	1,5
7,96	0,11	7,0	5,9	1,5
7,98	0,12	7,0	5,9	1,5
8,00	0,12	7,0	5,9	1,5
8,03	0,12	7,0	5,9	1,5
8,05	0,12	7,0	5,9	1,5
8,08	0,12	7,0	5,9	1,5
8,10	0,12	7,0	5,9	1,5
8,13	0,12	7,0	5,9	1,5
8,15	0,11	7,0	5,9	1,5
8,18	0,12	7,0	5,9	1,5
8,20	0,12	7,0	5,9	1,5
8,22	0,12	7,0	5,9	1,5
8,25	0,11	7,0	5,9	1,5
8,27	0,11	7,0	5,9	1,5
8,30	0,11	7,0	5,9	1,5
8,32	0,11	7,0	5,9	1,5
8,35	0,11	7,0	5,9	1,5
8,37	0,11	7,0	5,9	1,5
8,40	0,11	7,0	5,9	1,5
8,42	0,11	7,0	5,9	1,5
8,44	0,10	7,0	5,9	1,5
8,47	0,10	7,0	5,9	1,5
8,49	0,11	7,0	5,9	1,5
8,52	0,11	7,0	5,9	1,5
8,54	0,10	7,0	5,9	1,5
8,57	0,10	7,0	5,9	1,5
8,59	0,11	7,0	5,9	1,5
8,62	0,11	7,0	5,9	1,5
8,64	0,09	7,0	5,9	1,5
8,66	0,10	7,0	5,9	1,5
8,69	0,10	7,0	5,9	1,5
8,71	0,10	7,0	5,9	1,5
8,74	0,09	7,0	5,9	1,5
8,76	0,10	7,0	5,9	1,5
8,79	0,10	7,0	5,9	1,5
8,81	0,10	7,0	5,9	1,5
8,84	0,09	7,0	5,9	1,5
8,86	0,10	7,0	5,9	1,5
8,88	0,10	7,0	5,9	1,5
8,91	0,10	7,0	5,9	1,5
8,93	0,09	7,0	5,9	1,5
8,96	0,10	7,0	5,9	1,5
8,98	0,10	7,0	5,9	1,5
9,01	0,10	7,0	5,9	1,5
9,03	0,09	7,0	5,9	1,5
9,05	0,10	7,0	5,9	1,5
9,08	0,10	7,0	5,9	1,5
9,10	0,10	7,0	5,9	1,5
9,13	0,10	7,0	5,9	1,5
9,15	0,10	7,0	5,9	1,5
9,18	0,10	7,0	5,9	1,5
9,20	0,10	7,0	5,9	1,5
9,23	0,10	7,0	5,9	1,5
9,25	0,11	7,0	5,9	1,5
9,27	0,11	7,0	5,9	1,5
9,30	0,10	7,0	5,9	1,5
9,32	0,10	7,0	5,9	1,5
9,35	0,11	7,0	5,9	1,5
9,37	0,11	7,0	5,9	1,5
9,40	0,11	7,0	5,9	1,5
9,42	0,11	7,0	5,9	1,5
9,45	0,11	7,0	5,9	1,5
9,47	0,11	7,0	5,9	1,5
9,49	0,12	7,0	5,9	1,5
9,52	0,12	7,0	5,9	1,5
9,54	0,12	7,0	5,9	1,5
9,57	0,12	7,0	5,9	1,5
9,59	0,12	7,0	5,9	1,5
9,62	0,12	7,0	5,9	1,5
9,64	0,12	7,0	5,9	1,5
9,67	0,12	7,0	5,9	1,5
9,69	0,12	7,0	5,9	1,5
9,71	0,12	7,0	5,9	1,5
9,74	0,12	7,0	5,9	1,5
9,76	0,12	7,0	5,9	1,5
9,79	0,12	7,0	5,9	1,5
9,81	0,12	7,0	5,9	1,5
9,84	0,12	7,0	5,9	1,5
9,86	0,12	7,0	5,9	1,5
9,89	0,12	7,0	5,9	1,5
9,91	0,12	7,0	5,9	1,5
9,93	0,12	7,0	5,9	1,5
9,96	0,12	7,0	5,9	1,5
9,98	0,12	7,0	5,9	1,5
10,01	0,11	7,0	5,9	1,5
10,03	0,11	7,0	5,9	1,5
10,06	0,11	7,0	5,9	1,5
10,08	0,12	7,0	5,9	1,5
10,10	0,11	7,0	5,9	1,5
10,13	0,11	7,0	5,9	1,5
10,15	0,10	7,0	5,9	1,5
10,18	0,11	7,0	5,9	1,5
10,20	0,11	7,0	5,9	1,5
10,23	0,11	7,0	5,9	1,5
10,25	0,10	7,0	5,9	1,5
10,28	0,11	7,0	5,9	1,5
10,30	0,11	7,0	5,9	1,5
10,32	0,11	7,0	5,9	1,5
10,35	0,10	7,0	5,9	1,5
10,37	0,11	7,0	5,9	1,5
10,40	0,11	7,0	5,9	1,5
10,42	0,11	7,0	5,9	1,5
10,45	0,10	7,0	5,9	1,5
10,47	0,11	7,0	5,9	1,5
10,50	0,11	7,0	5,9	1,5
10,52	0,11	7,0	5,9	1,5
10,54	0,10	7,0	5,9	1,5
10,57	0,11	7,0	5,9	1,5
10,59	0,11	7,0	5,9	1,5
10,62	0,11	7,0	5,9	1,5
10,64	0,10	7,0	5,9	1,5
10,67	0,11	7,0	5,9	1,5
10,69	0,11	7,0	5,9	1,5
10,72	0,11	7,0	5,9	1,5
10,74	0,10	7,0	5,9	1,5
10,76	0,11	7,0	5,9	1,5
10,79	0,11	7,0	5,9	1,5
10,81	0,11	7,0	5,9	1,5
10,84	0,11	7,0	5,9	1,5
10,86	0,12	7,0	5,9	1,5
10,89	0,12	7,0	5,9	1,5
10,91	0,12	7,0	5,9	1,5
10,94	0,11	7,0	5,9	1,5
10,96	0,12	7,0	5,9	1,5
10,98	0,12	7,0	5,9	1,5
11,01	0,12	7,0	5,9	1,5
11,03	0,11	7,0	5,9	1,5
11,06	0,12	7,0	5,9	1,5
11,08	0,12	7,0	5,9	1,5
11,11	0,12	7,0	5,9	1,5
11,13	0,12	7,0	5,9	1,5
11,15	0,12	7,0	5,9	1,5
11,18	0,12	7,0	5,9	1,5
11,20	0,12	7,0	5,9	1,5
11,23	0,12	7,0	5,9	1,5
11,25	0,12	7,0	5,9	1,5
11,28	0,12	7,0	5,9	1,5
11,30	0,12	7,0	5,9	1,5
11,33	0,12	7,0	5,9	1,5
11,35	0,12	7,0	5,9	1,5
11,37	0,12	7,0	5,9	1,5
11,40	0,11	7,0	5,9	1,5
11,42	0,11	7,0	5,9	1,5
11,45	0,12	7,0	5,9	1,5
11,47	0,12	7,0	5,9	1,5
11,50	0,11	7,0	5,9	1,5
11,52	0,11	7,0	5,9	1,5
11,55	0,11	7,0	5,9	1,5
11,57	0,11	7,0	5,9	1,5
11,59	0,10	7,0	5,9	1,5
11,62	0,10	7,0	5,9	1,5
11,64	0,11	7,0	5,9	1,5
11,67	0,11	7,0	5,9	1,5
11,69	0,10	7,0	5,9	1,5
11,72	0,10	7,0	5,9	1,5
11,74	0,10	7,0	5,9	1,5
11,77	0,10	7,0	5,9	1,5
11,79	0,09	7,0	5,9	1,5
11,81	0,10	7,0	5,9	1,5
11,84	0,10	7,0	5,9	1,5
11,86	0,10	7,0	5,9	1,5
11,89	0,09	7,0	5,9	1,5
11,91	0,09	7,0	5,9	1,5
11,94	0,09	7,0	5,9	1,5
11,96	0,09	7,0	5,9	1,5
11,99	0,09	7,0	5,9	1,5
12,01	0,09	7,0	5,9	1,5
12,03	0,09	7,0	5,9	1,5
12,06	0,09	7,0	5,9	1,5
12,08	0,09	7,0	5,9	1,5
12,11	0,09	7,0	5,9	1,5
12,13	0,09	7,0	5,9	1,5
12,16	0,10	7,0	5,9	1,5
12,18	0,10	7,0	5,9	1,5
12,21	0,09	7,0	5,9	1,5
12,23	0,09	7,0	5,9	1,5
12,25	0,10	7,0	5,9	1,5
12,28	0,10	7,0	5,9	1,5
12,30	0,10	7,0	5,9	1,5
12,33	0,10	7,0	5,9	1,5
12,35	0,11	7,0	5,9	1,5
12,38	0,10	7,0	5,9	1,5
12,40	0,10	7,0	5,9	1,5
12,42	0,10	7,0	5,9	1,5
12,45	0,11	7,0	5,9	1,5
12,47	0,10	7,0	5,9	1,5
12,50	0,10	7,0	5,9	1,5
12,52	0,10	7,0	5,9	1,5
12,55	0,11	7,0	5,9	1,5
12,57	0,11	7,0	5,9	1,5
12,60	0,11	7,0	5,9	1,5
12,62	0,11	7,0	5,9	1,5
12,64	0,11	7,0	5,9	1,5
12,67	0,12	7,0	5,9	1,5
12,69	0,12	7,0	5,9	1,5
12,72	0,11	7,0	5,9	1,5
12,74	0,11	7,0	5,9	1,5
12,77	0,12	7,0	5,9	1,5
12,79	0,12	7,0	5,9	1,5
12,82	0,12	7,0	5,9	1,5
12,84	0,12	7,0	5,9	1,5
12,86	0,12	7,0	5,9	1,5
12,89	0,12	7,0	5,9	1,5
12,91	0,11	7,0	5,9	1,5
12,94	0,11	7,0	5,9	1,5
12,96	0,11	7,0	5,9	1,5
12,99	0,11	7,0	5,9	1,5
13,01	0,11	7,0	5,9	1,5
13,04	0,11	7,0	5,9	1,5
13,06	0,11	7,0	5,9	1,5
13,08	0,11	7,0	5,9	1,5
13,11	0,10	7,0	5,9	1,5
13,13	0,11	7,0	5,9	1,5
13,16	0,11	7,0	5,9	1,5
13,18	0,11	7,0	5,9	1,5
13,21	0,10	7,0	5,9	1,5
13,23	0,11	7,0	5,9	1,5
13,26	0,11	7,0	5,9	1,5
13,28	0,11	7,0	5,9	1,5
13,30	0,10	7,0	5,9	1,5
13,33	0,10	7,0	5,9	1,5
13,35	0,10	7,0	5,9	1,5
13,38	0,10	7,0	5,9	1,5
13,40	0,10	7,0	5,9	1,5
13,43	0,10	7,0	5,9	1,5
13,45	0,10	7,0	5,9	1,5
13,47	0,10	7,0	5,9	1,5
13,50	0,09	7,0	5,9	1,5
13,52	0,11	7,0	5,9	1,5
13,55	0,11	7,0	5,9	1,5
13,57	0,11	7,0	5,9	1,5
13,60	0,10	7,0	5,9	1,5
13,62	0,11	7,0	5,9	1,5
13,65	0,11	7,0	5,9	1,5
13,67	0,10	7,0	5,9	1,5
13,69	0,10	7,0	5,9	1,5
13,72	0,11	7,0	5,9	1,5
13,74	0,11	7,0	5,9	1,5
13,77	0,11	7,0	5,9	1,5
13,79	0,10	7,0	5,9	1,5
13,82	0,11	7,0	5,9	1,5
13,84	0,11	7,0	5,9	1,5
13,87	0,11	7,0	5,9	1,5
13,89	0,10	7,0	5,9	1,5
13,91	0,11	7,0	5,9	1,5
13,94	0,11	7,0	5,9	1,5
13,96	0,11	7,0	5,9	1,5
13,99	0,11	7,0	5,9	1,5
14,01	0,11	7,0	5,9	1,5
14,04	0,11	7,0	5,9	1,5
14,06	0,11	7,0	5,9	1,5
14,09	0,11	7,0	5,9	1,5
14,11	0,12	7,0	5,9	1,5
14,13	0,12	7,0	5,9	1,5
14,16	0,11	7,0	5,9	1,5
14,18	0,11	7,0	5,9	1,5
14,21	0,12	7,0	5,9	1,5
14,23	0,12	7,0	5,9	1,5
14,26	0,11	7,0	5,9	1,5
14,28	0,11	7,0	5,9	1,5
14,31	0,12	7,0	5,9	1,5
14,33	0,12	7,0	5,9	1,5
14,35	0,12	7,0	5,9	1,5
14,38	0,11	7,0	5,9	1,5
14,40	0,11	7,0	5,9	1,5
14,43	0,11	7,0	5,9	1,5
14,45	0,12	7,0	5,9	1,5
14,48	0,11	7,0	5,9	1,5
14,50	0,11	7,0	5,9	1,5
14,52	0,11	7,0	5,9	1,5
14,55	0,12	7,0	5,9	1,5
14,57	0,11	7,0	5,9	1,5
14,60	0,11	7,0	5,9	1,5
14,62	0,11	7,0	5,9	1,5
14,65	0,11	7,0	5,9	1,5
14,67	0,10	7,0	5,9	1,5
14,70	0,10	7,0	5,9	1,5
14,72	0,10	7,0	5,9	1,5
14,74	0,11	7,0	5,9	1,5
14,77	0,10	7,0	5,9	1,5
14,79	0,10	7,0	5,9	1,5
14,82	0,10	7,0	5,9	1,5
14,84	0,10	7,0	5,9	1,5
14,87	0,10	7,0	5,9	1,5
14,89	0,10	7,0	5,9	1,5
14,92	0,10	7,0	5,9	1,5
14,94	0,10	7,0	5,9	1,5
14,96	0,09	7,0	5,9	1,5
14,99	0,09	7,0	5,9	1,5
15,01	0,09	7,0	5,9	1,5
15,04	0,10	7,0	5,9	1,5
15,06	0,10	7,0	5,9	1,5
15,09	0,10	7,0	5,9	1,5
15,11	0,09	7,0	5,9	1,5
15,14	0,10	7,0	5,9	1,5
15,16	0,10	7,0	5,9	1,5
15,18	0,10	7,0	5,9	1,5
15,21	0,09	7,0	5,9	1,5
15,23	0,10	7,0	5,9	1,5
15,26	0,10	7,0	5,9	1,5
15,28	0,10	7,0	5,9	1,5
15,31	0,09	7,0	5,9	1,5
15,33	0,10	7,0	5,9	1,5
15,36	0,10	7,0	5,9	1,5
15,38	0,10	7,0	5,9	1,5
15,40	0,09	7,0	5,9	1,5
15,43	0,11	7,0	5,9	1,5
15,45	0,11	7,0	5,9	1,5
15,48	0,11	7,0	5,9	1,5
15,50	0,10	7,0	5,9	1,5
15,53	0,11	7,0	5,9	1,5
15,55	0,11	7,0	5,9	1,5
15,57	0,11	7,0	5,9	1,5
15,60	0,10	7,0	5,9	1,5
15,62	0,11	7,0	5,9	1,5
15,65	0,11	7,0	5,9	1,5
15,67	0,11	7,0	5,9	1,5
15,70	0,11	7,0	5,9	1,5
15,72	0,11	7,0	5,9	1,5
15,75	0,11	7,0	5,9	1,5
15,77	0,11	7,0	5,9	1,5
15,79	0,11	7,0	5,9	1,5
15,82	0,12	7,0	5,9	1,5
15,84	0,12	7,0	5,9	1,5
15,87	0,12	7,0	5,9	1,5
15,89	0,11	7,0	5,9	1,5
15,92	0,12	7,0	5,9	1,5
15,94	0,12	7,0	5,9	1,5
15,97	0,12	7,0	5,9	1,5
15,99	0,12	7,0	5,9	1,5
16,01	0,12	7,0	5,9	1,5
16,04	0,12	7,0	5,9	1,5
16,06	0,12	7,0	5,9	1,5
16,09	0,11	7,0	5,9	1,5
16,11	0,12	7,0	5,9	1,5
16,14	0,12	7,0	5,9	1,5
16,16	0,11	7,0	5,9	1,5
16,19	0,11	7,0	5,9	1,5
16,21	0,11	7,0	5,9	1,5
16,23	0,11	7,0	5,9	1,5
16,26	0,11	7,0	5,9	1,5
16,28	0,11	7,0	5,9	1,5
16,31	0,11	7,0	5,9	1,5
16,33	0,11	7,0	5,9	1,5
16,36	0,10	7,0	5,9	1,5
16,38	0,10	7,0	5,9	1,5
16,41	0,10	7,0	5,9	1,5
16,43	0,10	7,0	5,9	1,5
16,45	0,10	7,0	5,9	1,5
16,48	0,09	7,0	5,9	1,5
16,50	0,10	7,0	5,9	1,5
16,53	0,10	7,0	5,9	1,5
16,55	0,09	7,0	5,9	1,5
16,58	0,09	7,0	5,9	1,5
16,60	0,09	7,0	5,9	1,5
16,63	0,09	7,0	5,9	1,5
16,65	0,09	7,0	5,9	1,5
16,67	0,10	7,0	5,9	1,5
16,70	0,10	7,0	5,9	1,5
16,72	0,10	7,0	5,9	1,5
16,75	0,09	7,0	5,9	1,5
16,77	0,09	7,0	5,9	1,5
16,80	0,09	7,0	5,9	1,5
16,82	0,10	7,0	5,9	1,5
16,84	0,10	7,0	5,9	1,5
16,87	0,10	7,0	5,9	1,5
16,89	0,10	7,0	5,9	1,5
16,92	0,10	7,0	5,9	1,5
16,94	0,10	7,0	5,9	1,5
16,97	0,10	7,0	5,9	1,5
