Begin Header
Date,01/04/2002 18:08:00
561.6,0.0007965
562.5,0.001931
563.4,0.001086
564.3,0.004202
565.1,0.006964
566,0.001954
566.9,0.002911
567.8,0.001388
568.7,0.0006239
569.6,0.00165
570.5,0.003538
571.4,0.001247
572.3,0.000827
573.2,0.001528
574,0.0002576
574.9,0.001569
575.8,0.0009005
576.7,0.0000248
577.6,0.0007631
578.5,0.002255
579.4,0.0007574
580.3,0.001883
581.2,0.001539
582.1,0.002816
582.9,0.00778
583.8,0.002994
584.7,0.0004445
585.6,0.002048
586.5,0.1984
587.4,0.5376
588.3,0.02718
589.2,0.003466
590.1,0.001387
590.9,0.0007164
591.8,0.001091
592.7,0.0008375
593.6,0.001061
594.5,0.0009415
595.4,0.0006057
596.3,-3.911E-05
597.2,-0.0001545
598.1,0.0009749
599,0.01036
599.8,0.01088
600.7,0.006144
601.6,0.00726
602.5,0.001995
603.4,0.001604
604.3,0.001978
605.2,0.005543
606.1,0.004072
607,0.0007736
607.9,0.00415
608.7,0.003374
609.6,0.001046
610.5,0.0001355
611.4,8.299E-05
612.3,-0.0007965
613.2,-0.001851
614.1,0.000539
615,0.002653
615.9,0.002435
616.8,0.002021
617.6,0.001096
618.5,0.001713
619.4,0.002209
620.3,0.0009692
621.2,-0.0005704
622.1,0.00031
623,0.001479
623.9,0.004395
624.8,0.000289
625.7,0.0008003
626.5,0.0004235
627.4,0.0009138
628.3,0.0006
629.2,0.000828
630.1,0.001048
631,0.001124
631.9,0.0006716
632.8,0.001005
633.7,4.293E-05
634.6,0.001043
635.4,0.002342
636.3,0.0003921
637.2,0.001329
638.1,0.0004207
639,0.001717
639.9,0.0008299
640.8,0.002981
641.7,0.007895
642.6,0.006926
643.5,0.001212
644.3,0.0005971
645.2,0.02229
646.1,0.01285
647,0.0009959
647.9,-0.0004274
648.8,0.00114
649.7,-0.001167
650.6,-0.0008843
651.5,-0.0008003
652.4,0.0003901
653.2,0.0004502
654.1,0.001438
655,0.001379
655.9,0.00183
656.8,0.002279
657.7,0.00375
658.6,-0.0002909
659.5,0.0002347
660.4,0.001537
661.3,0.001212
662.1,0.000268
663,0.001086
663.9,-9.348E-05
664.8,0.005461
665.7,-0.0003663
666.6,-0.00058
667.5,0.0007345
668.4,0.002177
669.3,0.004204
670.2,0.004928
671,0.001411
671.9,0.003851
672.8,0.002781
673.7,0.002571
674.6,0.003214
675.5,0.002145
676.4,0.001103
677.3,0.001937
678.2,0.00313
679.1,0.003377
679.9,0.001689
680.8,0.01012
681.7,0.007517
682.6,0.001682
683.5,0.001111
684.4,0.003821
685.3,0.003065
686.2,0.0009043
687.1,0.001725
687.9,0.0006964
688.8,0.0000496
689.7,0.007256
690.6,0.02023
691.5,0.003483
692.4,0.0000725
693.3,0.0007431
694.2,-0.0005237
695.1,0.0009472
696,6.582E-05
696.8,0.002142
697.7,0.003169
698.6,0.002695
699.5,0.003192
700.4,0.001774
701.3,-0.0008518
702.2,0.001108
703.1,0.001852
704,0.001113
704.9,0.005047
705.7,0.004536
706.6,0.003326
707.5,0.001472
708.4,0.002163
709.3,0.004657
710.2,0.003973
711.1,-0.0001498
712,0.002162
712.9,0.00233
713.8,0.002796
714.6,0.002128
715.5,0.002469
716.4,-0.0009549
717.3,0.003072
718.2,0.005826
719.1,0.002936
720,0.004924
720.9,0.003431
721.8,0.02404
722.7,0.009451
723.5,0.005708
724.4,0.004218
725.3,0.002749
726.2,0.003925
727.1,0.003514
728,0.01293
728.9,0.01086
729.8,-0.0001593
730.7,0.003899
731.6,0.003901
732.4,0.001257
733.3,0.007963
734.2,0.002984
735.1,0.005473
736,0.004122
736.9,0.007859
737.8,-0.001209
738.7,0.006962
739.6,0.007845
740.5,0.006782
741.3,0.009954
742.2,0.017
743.1,0.00803
744,0.007535
744.9,0.006526
745.8,0.01183
746.7,0.005288
747.6,0.01368
748.5,0.04388
749.4,0.02584
750.2,0.01365
751.1,0.01165
752,0.01358
752.9,0.01408
753.8,0.005071
754.7,0.02031
755.6,0.0208
756.5,0.03505
757.4,0.09609
758.3,1
759.1,1
760,1
760.9,1
761.8,0.1439
762.7,0.05185
763.6,0.03744
764.5,0.0344
765.4,0.02894
766.3,0.0227
767.2,0.03547
768,1
768.9,1
769.8,1
770.7,0.09035
771.6,0.02761
772.5,0.01942
773.4,0.0229
774.3,0.0487
775.2,0.03988
776.1,0.01742
777,0.01634
777.8,0.01677
778.7,0.01131
779.6,0.008988
780.5,0.0143
781.4,0.01265
782.3,0.01529
783.2,0.01681
784.1,0.04233
785,1
785.9,1
786.8,0.07063
787.6,0.03221
788.5,0.01533
789.4,0.01185
790.3,0.02452
791.2,0.0832
792.1,0.07534
793,0.05506
793.9,0.0335
794.8,0.02124
795.7,0.01892
796.5,0.01617
797.4,0.01705
798.3,0.01728
799.2,0.02631
800.1,0.02364
